id_item_pk,cd_eca,cd_item,cd_genre_mat,li_genre_mat,no_fabricant,li_article,cd_taille,an_fabrication,dt_fin_garantie,an_renouv,marque,type_marque,sim,imei,cd_fourn,nom_fourn,cd_statut,li_statut,is_actif,dt_statut,is_indispo,is_bloque,cd_sdis,li_sdis,cd_oi,li_oi,dt_mise_dispo,id_item_det_fk,cd_eca_det,li_article_det,cd_item_det,plaques_det,tx_remarques_sdis,cd_lieu,li_lieu,tx_detail_lieu,is_prete,is_lieu_ctl,cd_lieu_sdis,li_lieu_sdis,lieu_sdis_info,last_refresh,cd_entrepot,li_entrepot,cd_zone,li_zone,cd_secteur,no_etagere,no_niveau,no_position,cd_emplacement,tx_remarques_empl,cd_proprietaire_fk,li_proprietaire,proprietaire,dt_achat,mn_prix,mn_prix_rpc41,cd_categ_prim_pgi,cd_categ_sec_pgi,dt_deb_amorti,nb_duree_amorti,cd_projet,li_projet,no_facture,is_trans_pgi,cd_tarif_fk,cd_categ_abc_fk,cd_categ_abc_sdis,tx_remarques,us_aud_creation,dt_aud_creation,dt_aud_modif,us_aud_modif
62868,18110068,062868,AUT,Matériel suivi autre,R52K508DK5K,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779497,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:01:12,17/12/2018 08:37:02,IMP
62869,18110068,062869,AUT,Matériel suivi autre,R52K508D79A,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775578,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:01:30,17/12/2018 08:37:02,IMP
62870,18110068,062870,AUT,Matériel suivi autre,R52K508DK6H,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779505,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:02:56,17/12/2018 08:37:02,IMP
62871,18110068,062871,AUT,Matériel suivi autre,R52K508DKPE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779679,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:05:50,17/12/2018 08:37:02,IMP
62872,18110068,062872,AUT,Matériel suivi autre,R52K508E2GA,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784885,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:06:10,17/12/2018 08:37:02,IMP
62873,18110068,062873,AUT,Matériel suivi autre,R52K508ERFJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084792466,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:07:26,17/12/2018 08:37:02,IMP
62874,18110068,062874,AUT,Matériel suivi autre,R52K508E2JX,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784901,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:08:40,17/12/2018 08:37:02,IMP
62875,18110068,062875,AUT,Matériel suivi autre,R52K508D7DF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775610,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:10:00,17/12/2018 08:37:02,IMP
62876,18110068,062876,AUT,Matériel suivi autre,R52K508EMBD,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084791104,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:14:36,17/12/2018 08:37:02,IMP
62877,18110068,062877,AUT,Matériel suivi autre,R52K508FC1N,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798927,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:16:01,17/12/2018 08:37:02,IMP
62878,18110068,062878,AUT,Matériel suivi autre,R52K508E2HW,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784893,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:18:12,17/12/2018 08:37:02,IMP
62879,18110068,062879,AUT,Matériel suivi autre,R52K508FBXT,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798885,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:19:14,17/12/2018 08:37:02,IMP
62880,18110068,062880,AUT,Matériel suivi autre,R52K508FBYF,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798893,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:20:23,17/12/2018 08:37:02,IMP
62881,18110068,062881,AUT,Matériel suivi autre,R52K508EAHL,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084787532,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:22:09,17/12/2018 08:37:02,IMP
62882,18110068,062882,AUT,Matériel suivi autre,R52K508FBQE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798828,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:26:19,17/12/2018 08:37:02,IMP
62883,18110068,062883,AUT,Matériel suivi autre,R52K508ERHV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084792482,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:27:32,17/12/2018 08:37:03,IMP
62884,18110068,062884,AUT,Matériel suivi autre,R52K508DLJV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779950,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:28:38,17/12/2018 08:37:03,IMP
62885,18110068,062885,AUT,Matériel suivi autre,R52K508DK4E,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779489,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:29:41,17/12/2018 08:37:03,IMP
62886,18110068,062886,AUT,Matériel suivi autre,R52K508EQPK,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084792219,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:34:00,17/12/2018 08:37:03,IMP
62887,18110068,062887,AUT,Matériel suivi autre,R52K508CQZM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084770520,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:35:43,17/12/2018 08:37:03,IMP
62888,18110068,062888,AUT,Matériel suivi autre,R52K508ER6E,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084792375,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:36:56,17/12/2018 08:37:03,IMP
62889,18110068,062889,AUT,Matériel suivi autre,R52K508E7DW,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084786500,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:38:22,17/12/2018 08:37:03,IMP
62890,18110068,062890,AUT,Matériel suivi autre,R52K508EQZP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084792300,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:39:32,17/12/2018 08:37:03,IMP
62891,18110068,062891,AUT,Matériel suivi autre,R52K508D6DP,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775289,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:41:42,17/12/2018 08:37:03,IMP
62893,18110068,062893,AUT,Matériel suivi autre,R52K508F9CB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798042,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:44:11,17/12/2018 08:37:03,IMP
62894,18110068,062894,AUT,Matériel suivi autre,R52K508E20T,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784729,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:45:21,17/12/2018 08:37:03,IMP
62895,18110068,062895,AUT,Matériel suivi autre,R52K508E23J,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784752,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:46:49,17/12/2018 08:37:03,IMP
62896,18110068,062896,AUT,Matériel suivi autre,R52K508F9FM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798075,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:49:33,17/12/2018 08:37:03,IMP
62897,18110068,062897,AUT,Matériel suivi autre,R52K508E1WE,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784687,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:50:53,17/12/2018 08:37:03,IMP
62898,18110068,062898,AUT,Matériel suivi autre,R52K508D69T,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775248,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:52:02,17/12/2018 08:37:03,IMP
62899,18110068,062899,AUT,Matériel suivi autre,R52K508D6EV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775297,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:53:17,17/12/2018 08:37:03,IMP
62900,18110068,062900,AUT,Matériel suivi autre,R52K508F9AV,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084798026,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:54:33,17/12/2018 08:37:03,IMP
62901,18110068,062901,AUT,Matériel suivi autre,R52K508E1YH,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784703,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:56:04,17/12/2018 08:37:03,IMP
62902,18110068,062902,AUT,Matériel suivi autre,R52K508D6GB,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775313,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:57:17,17/12/2018 08:37:03,IMP
62903,18110068,062903,AUT,Matériel suivi autre,R52K508D6BZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775263,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:58:31,17/12/2018 08:37:03,IMP
62904,18110068,062904,AUT,Matériel suivi autre,R52K508E21F,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084784737,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 13:59:40,17/12/2018 08:37:03,IMP
62905,18110068,062905,AUT,Matériel suivi autre,R52K508D6CJ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084775271,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 14:01:11,17/12/2018 08:37:03,IMP
62906,18110068,062906,AUT,Matériel suivi autre,R52K508DCJM,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084777319,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 14:13:03,17/12/2018 08:37:03,IMP
62907,18110068,062907,AUT,Matériel suivi autre,R52K508DJVZ,"Tablette multimédia SAMSUNG Galaxy TAB A6 noire, écran 10,1 pouces, modèle SM-T580, mémoire 16GB, Android 6.0",,2017,  /  /       :  :,2022,Samsung,SM-T580,,352807084779398,CODALI,Codalis SA,AC,Actif,1,08/11/2017 00:00:00,0,0,,,,,  /  /       :  :,0,,,,,,L-888-51,Centre Technique et Logistique,,0,1,,,,  /  /       :  :,001,Centre Technique et Logistique,001,Zone stock,A,0,0,0,001-001-A,,ECA,ECA,,  /  /       :  :,0.00,0.00,,,  /  /       :  :,0,,,,0,,,,,PR,08/11/2017 14:14:18,17/12/2018 08:37:03,IMP
